Dec  6 10:15:20 sam-ubuntu-VirtualBox seqgen2: START High Rate Sequencer @ sec=0, msec=287
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 18 @ sec=2, msec=145
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 9 @ sec=2, msec=145
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 109 @ sec=2, msec=162
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 110 @ sec=2, msec=179
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 55 @ sec=2, msec=179
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 111 @ sec=2, msec=195
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 112 @ sec=2, msec=212
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 56 @ sec=2, msec=212
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 113 @ sec=2, msec=229
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 114 @ sec=2, msec=246
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 57 @ sec=2, msec=246
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 19 @ sec=2, msec=246
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 19 @ sec=2, msec=246
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 19 @ sec=2, msec=246
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 115 @ sec=2, msec=263
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 116 @ sec=2, msec=280
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 58 @ sec=2, msec=281
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 117 @ sec=2, msec=298
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 118 @ sec=2, msec=316
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 59 @ sec=2, msec=316
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 119 @ sec=2, msec=334
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 120 @ sec=2, msec=351
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 60 @ sec=2, msec=351
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 20 @ sec=2, msec=351
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 20 @ sec=2, msec=351
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 10 @ sec=2, msec=351
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 20 @ sec=2, msec=351
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 10 @ sec=2, msec=351
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: 1 Sec Tick Debug release 2 @ sec=2, msec=351
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 121 @ sec=2, msec=368
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 122 @ sec=2, msec=385
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 61 @ sec=2, msec=385
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 123 @ sec=2, msec=402
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 124 @ sec=2, msec=419
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 62 @ sec=2, msec=420
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 125 @ sec=2, msec=437
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 126 @ sec=2, msec=453
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 63 @ sec=2, msec=454
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 21 @ sec=2, msec=454
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 21 @ sec=2, msec=454
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 21 @ sec=2, msec=454
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 127 @ sec=2, msec=471
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 128 @ sec=2, msec=487
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 64 @ sec=2, msec=487
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 129 @ sec=2, msec=504
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 130 @ sec=2, msec=521
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 65 @ sec=2, msec=521
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 131 @ sec=2, msec=539
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 132 @ sec=2, msec=556
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 66 @ sec=2, msec=556
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 22 @ sec=2, msec=556
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 22 @ sec=2, msec=556
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 11 @ sec=2, msec=556
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 22 @ sec=2, msec=556
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 11 @ sec=2, msec=556
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 133 @ sec=2, msec=573
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 134 @ sec=2, msec=590
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 67 @ sec=2, msec=590
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 135 @ sec=2, msec=607
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 136 @ sec=2, msec=624
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 68 @ sec=2, msec=624
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 137 @ sec=2, msec=641
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 138 @ sec=2, msec=657
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 69 @ sec=2, msec=658
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 23 @ sec=2, msec=658
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 23 @ sec=2, msec=658
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 23 @ sec=2, msec=658
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 139 @ sec=2, msec=674
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 140 @ sec=2, msec=692
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 70 @ sec=2, msec=692
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 141 @ sec=2, msec=710
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 142 @ sec=2, msec=727
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 71 @ sec=2, msec=728
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 143 @ sec=2, msec=744
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 144 @ sec=2, msec=762
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 72 @ sec=2, msec=762
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 24 @ sec=2, msec=762
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 24 @ sec=2, msec=762
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 12 @ sec=2, msec=762
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 24 @ sec=2, msec=762
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 12 @ sec=2, msec=762
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 145 @ sec=2, msec=779
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 146 @ sec=2, msec=796
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 73 @ sec=2, msec=796
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 147 @ sec=2, msec=814
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 148 @ sec=2, msec=831
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 74 @ sec=2, msec=832
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 149 @ sec=2, msec=848
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 150 @ sec=2, msec=866
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 75 @ sec=2, msec=866
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 25 @ sec=2, msec=866
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 25 @ sec=2, msec=866
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 25 @ sec=2, msec=866
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 151 @ sec=2, msec=883
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 152 @ sec=2, msec=900
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 76 @ sec=2, msec=901
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 153 @ sec=2, msec=918
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 154 @ sec=2, msec=935
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 77 @ sec=2, msec=935
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 155 @ sec=2, msec=952
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 156 @ sec=2, msec=969
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 78 @ sec=2, msec=969
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 26 @ sec=2, msec=969
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 26 @ sec=2, msec=969
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 13 @ sec=2, msec=969
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 26 @ sec=2, msec=969
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 13 @ sec=2, msec=969
Dec  6 10:15:22 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 157 @ sec=2, msec=987
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 158 @ sec=3, msec=4
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 79 @ sec=3, msec=4
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 159 @ sec=3, msec=21
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 160 @ sec=3, msec=38
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 80 @ sec=3, msec=38
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 161 @ sec=3, msec=55
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 162 @ sec=3, msec=72
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 81 @ sec=3, msec=72
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 27 @ sec=3, msec=72
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 27 @ sec=3, msec=72
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 27 @ sec=3, msec=72
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 163 @ sec=3, msec=89
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 164 @ sec=3, msec=107
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 82 @ sec=3, msec=107
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 165 @ sec=3, msec=123
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 166 @ sec=3, msec=141
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 83 @ sec=3, msec=141
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 167 @ sec=3, msec=158
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 168 @ sec=3, msec=175
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 84 @ sec=3, msec=175
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 28 @ sec=3, msec=175
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 28 @ sec=3, msec=175
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 14 @ sec=3, msec=175
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 28 @ sec=3, msec=175
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 14 @ sec=3, msec=175
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 169 @ sec=3, msec=192
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 170 @ sec=3, msec=209
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 85 @ sec=3, msec=209
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 171 @ sec=3, msec=227
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 172 @ sec=3, msec=244
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 86 @ sec=3, msec=245
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 173 @ sec=3, msec=262
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 174 @ sec=3, msec=279
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 87 @ sec=3, msec=279
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 29 @ sec=3, msec=279
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 29 @ sec=3, msec=279
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 29 @ sec=3, msec=279
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 175 @ sec=3, msec=297
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 176 @ sec=3, msec=314
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 88 @ sec=3, msec=314
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 177 @ sec=3, msec=331
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 178 @ sec=3, msec=347
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 89 @ sec=3, msec=347
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 179 @ sec=3, msec=364
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 180 @ sec=3, msec=381
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 90 @ sec=3, msec=381
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 30 @ sec=3, msec=381
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 30 @ sec=3, msec=381
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 15 @ sec=3, msec=381
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 30 @ sec=3, msec=381
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 15 @ sec=3, msec=381
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: 1 Sec Tick Debug release 3 @ sec=3, msec=381
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 181 @ sec=3, msec=399
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 182 @ sec=3, msec=417
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 91 @ sec=3, msec=417
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 183 @ sec=3, msec=434
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 184 @ sec=3, msec=451
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 92 @ sec=3, msec=451
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 185 @ sec=3, msec=468
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 186 @ sec=3, msec=486
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 93 @ sec=3, msec=486
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 31 @ sec=3, msec=486
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 31 @ sec=3, msec=486
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 31 @ sec=3, msec=486
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 187 @ sec=3, msec=503
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 188 @ sec=3, msec=520
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 94 @ sec=3, msec=520
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 189 @ sec=3, msec=536
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 190 @ sec=3, msec=553
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 95 @ sec=3, msec=553
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 191 @ sec=3, msec=571
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 192 @ sec=3, msec=589
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 96 @ sec=3, msec=589
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 32 @ sec=3, msec=589
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 32 @ sec=3, msec=589
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 16 @ sec=3, msec=589
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 32 @ sec=3, msec=589
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 16 @ sec=3, msec=589
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 193 @ sec=3, msec=606
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 194 @ sec=3, msec=622
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 97 @ sec=3, msec=622
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 195 @ sec=3, msec=640
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 196 @ sec=3, msec=656
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 98 @ sec=3, msec=656
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 197 @ sec=3, msec=673
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 198 @ sec=3, msec=690
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 99 @ sec=3, msec=690
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 33 @ sec=3, msec=690
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 33 @ sec=3, msec=690
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 33 @ sec=3, msec=690
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 199 @ sec=3, msec=707
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 200 @ sec=3, msec=724
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 100 @ sec=3, msec=724
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 201 @ sec=3, msec=742
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 202 @ sec=3, msec=758
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 101 @ sec=3, msec=758
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 203 @ sec=3, msec=776
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 204 @ sec=3, msec=793
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 102 @ sec=3, msec=793
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 34 @ sec=3, msec=793
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 34 @ sec=3, msec=793
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 17 @ sec=3, msec=793
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 34 @ sec=3, msec=793
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 17 @ sec=3, msec=793
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 205 @ sec=3, msec=810
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 206 @ sec=3, msec=827
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 103 @ sec=3, msec=827
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 207 @ sec=3, msec=844
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 208 @ sec=3, msec=861
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 104 @ sec=3, msec=861
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 209 @ sec=3, msec=878
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 210 @ sec=3, msec=895
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 105 @ sec=3, msec=895
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 35 @ sec=3, msec=895
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 35 @ sec=3, msec=895
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 35 @ sec=3, msec=895
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 211 @ sec=3, msec=912
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 212 @ sec=3, msec=929
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 106 @ sec=3, msec=929
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 213 @ sec=3, msec=947
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 214 @ sec=3, msec=964
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 107 @ sec=3, msec=964
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 215 @ sec=3, msec=981
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 216 @ sec=3, msec=999
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 108 @ sec=3, msec=999
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp with Image Analysis release 36 @ sec=3, msec=999
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Send Time-stamped Image to Remote release 36 @ sec=3, msec=999
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Difference Image Proc release 18 @ sec=3, msec=999
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Time-stamp Image Save to File release 36 @ sec=3, msec=999
Dec  6 10:15:23 sam-ubuntu-VirtualBox seqgen2: Processed Image Save to File release 18 @ sec=3, msec=999
Dec  6 10:15:24 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 217 @ sec=4, msec=17
Dec  6 10:15:24 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 218 @ sec=4, msec=35
Dec  6 10:15:24 sam-ubuntu-VirtualBox seqgen2: Frame Sampler release 109 @ sec=4, msec=35
Dec  6 10:15:24 sam-ubuntu-VirtualBox seqgen2: Sequencer cycle 219 @ sec=4, msec=52
